name;id;mesh_id;level;AKU_relevance
@DISEASE_Tyrosinemias;D020176;D020176;5.0;relevant
@DISEASE_Tyrosinemias;D020176;D020176;5.0;relevant
@DISEASE_Tyrosinemias;D020176;D020176;6.0;relevant
@DISEASE_Uremia;D014511;D014511;4.0;not relevant
@DISEASE_Uremia;D014511;D014511;5.0;not relevant
@DISEASE_Uremia;D014511;D014511;6.0;not relevant
@DISEASE_Ureteral_Obstruction;D014517;D014517;4.0;not relevant
@DISEASE_Ureteral_Obstruction;D014517;D014517;5.0;not relevant
@DISEASE_Ureteral_Obstruction;D014517;D014517;6.0;not relevant
@DISEASE_Urethral_Obstruction;D014524;D014524;4.0;not relevant
@DISEASE_Urethral_Obstruction;D014524;D014524;5.0;not relevant
@DISEASE_Urethral_Obstruction;D014524;D014524;6.0;not relevant
@DISEASE_Urethral_Stricture;D014525;D014525;5.0;not relevant
@DISEASE_Urethral_Stricture;D014525;D014525;6.0;not relevant
@DISEASE_Urethral_Stricture;D014525;D014525;7.0;not relevant
@DISEASE_Urinary_Bladder_Neck_Obstruction;D001748;D001748;4.0;not relevant
@DISEASE_Urinary_Bladder_Neck_Obstruction;D001748;D001748;5.0;not relevant
@DISEASE_Urinary_Bladder_Neck_Obstruction;D001748;D001748;5.0;not relevant
@DISEASE_Urinary_Bladder_Neck_Obstruction;D001748;D001748;6.0;not relevant
@DISEASE_Urinary_Bladder_Neck_Obstruction;D001748;D001748;6.0;not relevant
@DISEASE_Urinary_Bladder_Neck_Obstruction;D001748;D001748;7.0;not relevant
@DISEASE_Urinary_Bladder_Neoplasms;D001749;D001749;4.0;not relevant
@DISEASE_Urinary_Bladder_Neoplasms;D001749;D001749;4.0;not relevant
@DISEASE_Urinary_Bladder_Neoplasms;D001749;D001749;4.0;not relevant
@DISEASE_Urinary_Bladder_Neoplasms;D001749;D001749;5.0;not relevant
@DISEASE_Urinary_Bladder_Neoplasms;D001749;D001749;5.0;not relevant
@DISEASE_Urinary_Bladder_Neoplasms;D001749;D001749;5.0;not relevant
@DISEASE_Urinary_Bladder_Neoplasms;D001749;D001749;6.0;not relevant
@DISEASE_Urinary_Bladder_Neoplasms;D001749;D001749;6.0;not relevant
@DISEASE_Urinary_Incontinence;D014549;D014549;4.0;not relevant
@DISEASE_Urinary_Incontinence;D014549;D014549;5.0;not relevant
@DISEASE_Urinary_Incontinence;D014549;D014549;5.0;not relevant
@DISEASE_Urinary_Incontinence;D014549;D014549;6.0;not relevant
@DISEASE_Uterine_Cervical_Neoplasms;D002583;D002583;5.0;not relevant
@DISEASE_Uterine_Cervical_Neoplasms;D002583;D002583;6.0;not relevant
@DISEASE_Uterine_Cervical_Neoplasms;D002583;D002583;6.0;not relevant
@DISEASE_Uterine_Cervical_Neoplasms;D002583;D002583;6.0;not relevant
@DISEASE_Uterine_Cervical_Neoplasms;D002583;D002583;7.0;not relevant
@DISEASE_Uterine_Cervical_Neoplasms;D002583;D002583;7.0;not relevant
@DISEASE_Uterine_Cervical_Neoplasms;D002583;D002583;7.0;not relevant
@DISEASE_Uveal_melanoma;C536494;;;not relevant
@DISEASE_Uveitis;D014605;D014605;3.0;not relevant
@DISEASE_Uveitis_Anterior;D014606;D014606;5.0;not relevant
@DISEASE_Vascular_Calcification;D061205;D061205;5.0;relevant
@DISEASE_Vascular_Remodeling;D066253;D066253;3.0;not relevant
@DISEASE_Vascular_Remodeling;D066253;D066253;3.0;not relevant
@DISEASE_Vascular_Remodeling;D066253;D066253;3.0;not relevant
@DISEASE_Vascular_Remodeling;D066253;D066253;4.0;not relevant
@DISEASE_Vasculitis;D014657;D014657;3.0;not relevant
@DISEASE_Ventricular_Dysfunction_Left;D018487;D018487;4.0;not relevant
@DISEASE_Ventricular_Remodeling;D020257;D020257;3.0;not relevant
@DISEASE_Ventricular_Remodeling;D020257;D020257;4.0;not relevant
@DISEASE_Visceral_myopathy_familial_external_ophthalmoplegia;C536350;;;not relevant
@DISEASE_Vitelliform_Macular_Dystrophy;D057826;D057826;4.0;not relevant
@DISEASE_Vitelliform_Macular_Dystrophy;D057826;D057826;5.0;not relevant
@DISEASE_von_Hippel_Lindau_Disease;D006623;D006623;3.0;not relevant
@DISEASE_von_Hippel_Lindau_Disease;D006623;D006623;4.0;not relevant
@DISEASE_von_Hippel_Lindau_Disease;D006623;D006623;4.0;not relevant
@DISEASE_von_Hippel_Lindau_Disease;D006623;D006623;5.0;not relevant
@DISEASE_Vulvar_Neoplasms;D014846;D014846;4.0;not relevant
@DISEASE_Vulvar_Neoplasms;D014846;D014846;5.0;not relevant
@DISEASE_Vulvar_Neoplasms;D014846;D014846;5.0;not relevant
@DISEASE_Vulvar_Neoplasms;D014846;D014846;6.0;not relevant
@DISEASE_Vulvar_Neoplasms;D014846;D014846;6.0;not relevant
@DISEASE_Waldenstrom_Macroglobulinemia;D008258;D008258;4.0;not relevant
@DISEASE_Waldenstrom_Macroglobulinemia;D008258;D008258;4.0;not relevant
@DISEASE_Waldenstrom_Macroglobulinemia;D008258;D008258;4.0;not relevant
@DISEASE_Waldenstrom_Macroglobulinemia;D008258;D008258;4.0;not relevant
@DISEASE_Waldenstrom_Macroglobulinemia;D008258;D008258;5.0;not relevant
@DISEASE_Waldenstrom_Macroglobulinemia;D008258;D008258;5.0;not relevant
@DISEASE_Wasting_Disease_Chronic;D034081;D034081;2.0;not relevant
@DISEASE_Wasting_Disease_Chronic;D034081;D034081;4.0;not relevant
@DISEASE_Wasting_Disease_Chronic;D034081;D034081;4.0;not relevant
@DISEASE_Wasting_Disease_Chronic;D034081;D034081;5.0;not relevant
@DISEASE_Wasting_Disease_Chronic;D034081;D034081;5.0;not relevant
@DISEASE_Weil_Disease;D014895;D014895;7.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;3.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;4.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;4.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;5.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;5.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;5.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;6.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;6.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;6.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;7.0;not relevant
@DISEASE_Wilms_Tumor;D009396;D009396;7.0;not relevant
